MonthlyHour,Type,Amount,SenderBalance,ReceiverBalance,isFraud
399,TRANSFER,362465.85,0.0,1739179.06,0
140,PAYMENT,35011.47,0.0,0.0,0
255,CASH_IN,148628.88,6078.0,25432.93,0
166,PAYMENT,16525.76,0.0,0.0,0
140,CASH_IN,286437.94,275799.69,2329600.37,0
210,PAYMENT,3846.68,209804.0,0.0,0
184,CASH_OUT,356400.67,0.0,401508.65,0
164,CASH_IN,119008.35,3204874.47,474445.46,0
436,TRANSFER,513693.13,513693.13,0.0,1
188,DEBIT,1788.4,0.0,114047.37,0
307,CASH_OUT,67104.25,0.0,72254.89,0
130,PAYMENT,43181.0,0.0,0.0,0
252,TRANSFER,455699.68,0.0,10278202.75,0
11,PAYMENT,26200.34,0.0,0.0,0
300,CASH_OUT,794421.26,794421.26,23123.74,1
53,CASH_OUT,99139.27,99139.27,28766.55,1
401,CASH_OUT,7046.64,0.0,2571696.82,0
321,DEBIT,2833.63,62306.0,6518165.4,0
160,CASH_OUT,52114.39,0.0,1554792.75,0
284,CASH_OUT,109714.56,0.0,1208913.37,0
43,CASH_OUT,188322.87,0.0,6211940.02,0
35,CASH_OUT,192593.12,7020.0,0.0,0
251,TRANSFER,873991.12,101099.0,9092847.94,0
280,TRANSFER,268762.37,268762.37,0.0,1
255,TRANSFER,121088.61,0.0,1325415.25,0
212,PAYMENT,7889.83,36814.8,0.0,0
403,PAYMENT,47726.64,0.0,0.0,0
307,TRANSFER,200946.56,0.0,710493.48,0
400,PAYMENT,38923.49,6789.0,0.0,0
282,CASH_IN,97488.37,14860381.96,108427.49,0
329,DEBIT,11062.44,52736.0,256387.77,0
299,CASH_OUT,422780.34,204885.46,2167010.77,0
426,CASH_IN,141777.2,241661.0,3506440.5,0
315,CASH_OUT,3972968.92,3972968.92,254133.26,1
325,PAYMENT,40994.33,0.0,0.0,0
550,TRANSFER,21418.86,21418.86,0.0,1
518,CASH_IN,79626.07,147839.0,696323.05,0
280,PAYMENT,5484.05,142506.0,0.0,0
36,TRANSFER,1125677.1,0.0,5619297.94,0
238,CASH_IN,224214.36,70660.0,118301.5,0
361,TRANSFER,3421212.04,3421212.04,0.0,1
163,DEBIT,3045.39,0.0,36891.85,0
324,CASH_OUT,24520.22,209110.0,268355.44,0
548,TRANSFER,61314.38,90727.0,2274945.08,0
191,CASH_IN,39277.19,7347625.23,301875.34,0
252,PAYMENT,28718.31,20332.0,0.0,0
259,CASH_IN,60273.12,2507160.82,481823.6,0
188,TRANSFER,51786.85,146402.0,846938.61,0
208,CASH_IN,84345.3,714003.46,789410.41,0
629,CASH_OUT,19527.35,19527.35,676072.2,1
207,TRANSFER,1859051.01,0.0,15797607.68,0
398,TRANSFER,363152.13,0.0,722037.82,0
565,CASH_OUT,325668.67,325668.67,0.0,1
42,PAYMENT,31705.93,22571.0,0.0,0
151,CASH_OUT,258103.59,258103.59,244362.91,1
212,TRANSFER,362988.52,362988.52,0.0,1
377,DEBIT,5615.49,193670.11,290976.65,0
690,DEBIT,5510.61,20640.0,4389962.73,0
258,CASH_OUT,130429.18,22585.0,72935.8,0
166,DEBIT,12450.67,90148.0,68209.69,0
554,TRANSFER,3576297.1,3576297.1,0.0,1
426,CASH_OUT,99804.21,99804.21,77105.84,1
205,CASH_IN,70874.47,6502092.09,794811.88,0
402,CASH_OUT,295180.81,32224.0,3334811.89,0
155,PAYMENT,12833.13,26393.0,0.0,0
287,DEBIT,10773.32,20340.0,46657.97,0
300,DEBIT,4214.15,7994.0,216177.13,0
548,CASH_IN,64683.22,10201.0,0.0,0
633,CASH_OUT,405400.26,405400.26,707011.54,1
178,DEBIT,1379.15,4413.43,207428.99,0
19,CASH_IN,19695.41,713845.0,0.0,0
226,PAYMENT,2289.52,311360.64,0.0,0
300,CASH_OUT,264058.41,264058.41,3298139.38,1
183,CASH_OUT,5566.14,5566.14,0.0,1
311,PAYMENT,11879.01,0.0,0.0,0
207,DEBIT,4340.81,64650.0,439925.75,0
371,CASH_IN,86488.18,21503.0,240755.18,0
299,DEBIT,19537.36,232.0,945185.99,0
182,CASH_IN,106149.27,183004.0,0.0,0
36,CASH_OUT,60610.24,0.0,1876743.12,0
351,TRANSFER,178344.25,178344.25,0.0,1
580,TRANSFER,628697.26,628697.26,0.0,1
397,CASH_OUT,168016.17,0.0,1813693.66,0
10,DEBIT,3407.29,10098.0,167063.11,0
359,DEBIT,1492.34,13275.0,6258606.5,0
352,DEBIT,6577.86,0.0,1601106.51,0
158,CASH_OUT,27723.34,27723.34,983150.44,1
204,DEBIT,3543.62,1395.0,3267372.24,0
226,CASH_OUT,373943.12,107599.0,445552.34,0
350,TRANSFER,915672.67,915672.67,0.0,1
186,CASH_IN,136188.38,2498.0,88363.23,0
185,PAYMENT,1178.53,10402.0,0.0,0
256,DEBIT,1383.41,1989.0,740176.63,0
741,TRANSFER,48442.88,48442.88,0.0,1
227,CASH_IN,168055.38,5449862.3,665990.88,0
164,PAYMENT,1837.88,0.0,0.0,0
47,PAYMENT,4881.79,0.0,0.0,0
379,CASH_OUT,2353.11,5435.0,0.0,0
329,PAYMENT,3525.09,0.0,0.0,0
229,TRANSFER,64773.62,0.0,237222.09,0
331,CASH_OUT,131037.51,437.0,75413.63,0
40,TRANSFER,54431.49,0.0,3037498.45,0
199,TRANSFER,3644234.06,3644234.06,0.0,1
94,CASH_OUT,2169679.91,2169679.91,0.0,1
5,TRANSFER,10119.47,10119.47,0.0,1
30,CASH_OUT,236947.25,236947.25,70084.28,1
399,TRANSFER,383672.29,0.0,2334769.78,0
431,CASH_OUT,526071.46,526071.46,987448.67,1
329,PAYMENT,15827.93,520.0,0.0,0
178,TRANSFER,1195046.39,0.0,2378342.07,0
136,CASH_OUT,11507.94,10.0,750437.05,0
372,CASH_IN,662965.01,9420560.42,1076273.24,0
19,TRANSFER,76824.84,0.0,113172.38,0
670,CASH_OUT,10000000.0,10000000.0,1476475.64,1
178,PAYMENT,16402.18,0.0,0.0,0
285,PAYMENT,7090.1,56067.0,0.0,0
139,PAYMENT,11763.1,128.0,0.0,0
18,TRANSFER,452340.51,0.0,1854160.72,0
709,TRANSFER,14148.64,14148.64,0.0,1
261,DEBIT,24237.52,0.0,478617.08,0
568,CASH_OUT,112988.36,112988.36,70859.52,1
304,TRANSFER,10000000.0,583.0,0.0,0
680,CASH_OUT,442460.31,442460.31,0.0,1
149,CASH_OUT,17569.42,17569.42,276439.92,1
352,PAYMENT,20372.78,228936.36,0.0,0
323,CASH_OUT,753723.54,753723.54,0.0,1
310,DEBIT,2247.44,195.0,74896.18,0
39,PAYMENT,25236.01,0.0,0.0,0
186,DEBIT,1809.2,82612.0,13824.78,0
351,CASH_OUT,4734.53,0.0,84158.32,0
443,CASH_OUT,1591263.43,1591263.43,1147865.98,1
35,TRANSFER,597098.21,40284.0,2729018.3,0
616,TRANSFER,1265656.44,1265656.44,0.0,1
275,CASH_IN,19205.16,4861326.83,72359.7,0
156,CASH_OUT,805319.81,805319.81,0.0,1
43,TRANSFER,436876.97,0.0,560212.73,0
194,TRANSFER,452294.74,452294.74,0.0,1
141,TRANSFER,1927.74,41918.0,719108.73,0
227,CASH_OUT,89138.78,78650.0,5456603.72,0
161,TRANSFER,160351.22,160351.22,0.0,1
288,TRANSFER,369121.97,0.0,2273543.87,0
556,TRANSFER,544352.53,544352.53,0.0,1
199,CASH_OUT,590229.26,590229.26,236890.65,1
284,DEBIT,201.28,30292.0,13255.37,0
201,CASH_OUT,354985.89,53688.0,237155.79,0
307,TRANSFER,194754.27,0.0,245200.31,0
250,PAYMENT,17092.19,18717.0,0.0,0
212,CASH_OUT,67038.05,15345.84,258929.92,0
629,TRANSFER,8488865.83,8488865.83,0.0,1
44,PAYMENT,32145.85,0.0,0.0,0
398,CASH_IN,273849.37,5155.0,0.0,0
253,PAYMENT,7741.48,17991.0,0.0,0
606,TRANSFER,3973479.44,3973479.44,0.0,1
701,TRANSFER,644314.67,644314.67,0.0,1
594,TRANSFER,389250.9,389250.9,0.0,1
11,PAYMENT,3271.52,0.0,0.0,0
136,CASH_OUT,50784.61,21017.0,3236626.44,0
398,CASH_OUT,9725837.08,9725837.08,160684.93,1
484,TRANSFER,156220.74,156220.74,0.0,1
37,CASH_IN,59567.63,1933073.78,589195.23,0
253,CASH_IN,229203.37,2806628.54,340043.48,0
7,CASH_OUT,21571.0,21571.0,30797.41,1
165,CASH_IN,114176.48,255313.0,789910.16,0
241,TRANSFER,324961.48,0.0,582998.33,0
125,TRANSFER,621569.61,621569.61,0.0,1
69,TRANSFER,582571.87,582571.87,0.0,1
178,CASH_OUT,1796069.2,1796069.2,0.0,1
329,TRANSFER,84312.29,84312.29,0.0,1
447,TRANSFER,155121.58,155121.58,0.0,1
258,CASH_IN,153555.68,42182.0,0.0,0
639,TRANSFER,45890.12,45890.12,0.0,1
327,TRANSFER,10000000.0,6093.0,2347740.73,0
299,CASH_OUT,107496.31,1776.0,6191325.44,0
130,PAYMENT,9158.89,0.0,0.0,0
19,TRANSFER,769974.41,20442.0,1666714.84,0
395,TRANSFER,239465.18,0.0,645170.31,0
231,TRANSFER,1347434.29,5934.94,1503020.35,0
241,DEBIT,1053.38,769042.0,79395.33,0
191,CASH_IN,112648.53,2359195.56,2702154.12,0
282,PAYMENT,3566.87,0.0,0.0,0
273,DEBIT,2690.51,10101.0,1381678.15,0
347,CASH_IN,89597.46,19387692.3,854192.52,0
211,TRANSFER,405062.33,405062.33,0.0,1
249,DEBIT,1697.14,63969.0,1286937.41,0
281,CASH_OUT,135869.24,21707.0,584300.73,0
331,PAYMENT,11756.01,217491.71,0.0,0
15,DEBIT,3364.1,126563.17,343822.93,0
258,DEBIT,4407.59,90888.0,12537256.12,0
120,CASH_OUT,52961.22,0.0,13346909.7,0
23,CASH_IN,136266.73,39886.0,21442.96,0
182,PAYMENT,3542.86,0.0,0.0,0
225,CASH_IN,217634.37,13634287.87,244404.29,0
135,TRANSFER,956797.3,0.0,1580046.39,0
302,CASH_IN,123377.36,4161596.4,134052.12,0
77,CASH_OUT,9039246.82,9039246.82,464686.69,1
136,PAYMENT,30539.8,225495.0,0.0,0
187,PAYMENT,9441.17,299203.09,0.0,0
280,CASH_IN,114366.74,72858.0,428462.88,0
39,CASH_OUT,139412.41,0.0,4805231.46,0
310,TRANSFER,1276867.14,0.0,6633266.14,0
276,CASH_IN,195881.61,30537728.11,6108304.75,0
139,TRANSFER,78881.45,0.0,1193049.09,0
159,TRANSFER,1506045.91,0.0,13826365.02,0
9,PAYMENT,2704.03,18025.52,0.0,0
58,CASH_OUT,6501303.14,6501303.14,4439499.5,1
259,CASH_OUT,92087.25,35050.0,2993070.09,0
526,PAYMENT,8701.9,27274.0,0.0,0
403,TRANSFER,111665.74,0.0,152453.96,0
640,TRANSFER,1103964.58,0.0,7375671.55,0
403,DEBIT,1062.15,129174.61,21508.89,0
274,PAYMENT,8744.11,0.0,0.0,0
328,CASH_OUT,186137.75,21247.0,0.0,0
305,PAYMENT,5472.29,0.0,0.0,0
17,PAYMENT,3866.92,0.0,0.0,0
327,DEBIT,20286.37,338300.21,350155.97,0
188,TRANSFER,209817.85,0.0,1358045.19,0
256,PAYMENT,1259.13,0.0,0.0,0
229,CASH_OUT,229442.99,890.0,0.0,0
686,TRANSFER,1411271.23,1411271.23,0.0,1
155,TRANSFER,818594.46,0.0,1327089.08,0
188,TRANSFER,246484.45,93.0,1399.67,0
46,CASH_IN,3261.11,3138277.44,100387.9,0
189,CASH_IN,200047.59,6443859.63,2144170.66,0
352,CASH_OUT,414107.05,0.0,736164.12,0
262,PAYMENT,10871.04,170804.74,0.0,0
206,PAYMENT,5139.54,10323.0,0.0,0
188,CASH_OUT,88742.15,13102.0,216906.16,0
305,TRANSFER,10000000.0,546169.0,374758.97,0
22,CASH_OUT,317369.4,122396.12,2299369.71,0
282,CASH_OUT,96859.96,0.0,221578.58,0
140,TRANSFER,201699.33,227495.88,2950920.24,0
177,PAYMENT,146.96,156442.86,0.0,0
161,CASH_IN,4238.4,25873.0,0.0,0
43,TRANSFER,301219.3,62495.0,167150.2,0
43,PAYMENT,2831.95,633785.98,0.0,0
315,TRANSFER,5863.97,5863.97,0.0,1
165,DEBIT,5791.07,58956.0,577173.12,0
214,CASH_IN,42390.69,138974.0,640853.54,0
279,TRANSFER,73592.85,0.0,1181004.32,0
158,CASH_IN,191761.59,3687369.71,403905.22,0
419,TRANSFER,3118811.65,3118811.65,0.0,1
646,CASH_OUT,10000000.0,10000000.0,235170.07,1
639,CASH_OUT,349627.64,349627.64,0.0,1
49,PAYMENT,7959.62,841.0,0.0,0
403,DEBIT,1891.87,76728.0,174246.84,0
173,CASH_OUT,20311.17,20311.17,525.19,1
321,CASH_OUT,20440.79,0.0,328415.27,0
44,TRANSFER,374982.58,0.0,384686.33,0
654,TRANSFER,1290224.84,1290224.84,0.0,1
252,TRANSFER,112180.9,0.0,4937661.4,0
281,CASH_IN,171858.67,175920.0,102895.12,0
188,CASH_OUT,3671853.86,3671853.86,160374.92,1
336,TRANSFER,38115.0,38115.0,0.0,1
161,CASH_OUT,89252.87,31322.0,119108.99,0
17,PAYMENT,12869.05,0.0,0.0,0
42,CASH_OUT,87300.67,0.0,718257.86,0
346,TRANSFER,1522289.17,57764.0,4367948.21,0
359,DEBIT,11076.88,24313.0,216395.78,0
230,DEBIT,945.95,44219.33,8811064.17,0
397,CASH_IN,76457.38,36436.0,0.0,0
303,CASH_OUT,185283.29,41296.0,0.0,0
21,CASH_OUT,23292.3,0.0,392364.62,1
43,PAYMENT,17098.95,0.0,0.0,0
8,CASH_OUT,46030.5,0.0,124070.32,0
311,TRANSFER,171148.58,0.0,410734.18,0
509,CASH_OUT,2656973.04,2656973.04,654028.45,1
522,PAYMENT,15241.27,21255.0,0.0,0
162,CASH_IN,66155.41,2225.0,0.0,0
186,DEBIT,2075.79,0.0,924598.81,0
230,CASH_IN,5455.06,6776542.18,11552.92,0
213,CASH_OUT,75947.59,0.0,1480949.91,0
414,CASH_OUT,216000.95,216000.95,171773.03,1
137,TRANSFER,290943.68,0.0,431714.15,0
238,TRANSFER,237567.35,237567.35,0.0,1
299,TRANSFER,1335508.8,299393.0,2049952.5,0
392,CASH_OUT,193706.98,193706.98,18047571.21,1
698,TRANSFER,2184556.65,2184556.65,0.0,1
36,CASH_OUT,86639.42,0.0,156790.0,0
631,CASH_OUT,10000000.0,10000000.0,1852708.45,1
339,TRANSFER,343177.04,343177.04,0.0,1
550,CASH_OUT,85303.24,85303.24,0.0,1
376,TRANSFER,852940.55,68323.0,262228.44,0
251,PAYMENT,10982.17,7182.11,0.0,0
181,CASH_OUT,404189.19,0.0,1336544.78,0
253,CASH_OUT,522390.05,21167.0,5104.0,0
646,TRANSFER,10000000.0,10399045.08,0.0,1
44,CASH_OUT,448129.91,0.0,1154617.15,0
501,CASH_OUT,534470.98,534470.98,741.07,1
159,CASH_OUT,167668.69,0.0,529913.92,0
308,DEBIT,215.56,52410.0,1779607.71,0
104,TRANSFER,655294.3,655294.3,0.0,1
116,TRANSFER,522465.43,522465.43,0.0,1
214,TRANSFER,702474.51,0.0,1825729.57,0
251,TRANSFER,657887.55,38456.08,20375219.66,0
242,CASH_OUT,428174.7,428174.7,63746.81,1
496,CASH_OUT,174725.11,174725.11,4415446.47,1
59,TRANSFER,9748.89,9748.89,0.0,1
182,TRANSFER,1595341.04,52843.0,51207.95,0
36,TRANSFER,1684039.12,1684039.12,0.0,1
372,TRANSFER,258573.64,0.0,1114825.42,0
276,TRANSFER,2246118.53,2246118.53,0.0,1
41,TRANSFER,1270564.34,1270564.34,0.0,1
398,TRANSFER,10000000.0,25618179.9,0.0,1
403,CASH_OUT,387818.1,21838.0,83617.55,0
102,TRANSFER,22025.14,22025.14,0.0,1
245,CASH_OUT,124311.57,124311.57,116019.29,1
306,PAYMENT,2198.42,12965.0,0.0,0
324,PAYMENT,2900.47,0.0,0.0,0
232,CASH_OUT,11523.65,0.0,1477547.0,0
159,CASH_IN,125747.69,0.0,936610.32,0
210,TRANSFER,622755.85,13533.0,303681.68,0
374,TRANSFER,1968431.0,1968431.0,0.0,1
48,DEBIT,2881.12,53545.0,3676572.42,0
278,CASH_IN,290049.42,5003158.76,825794.71,0
1,DEBIT,12617.81,10709.0,30393.0,0
183,CASH_OUT,296063.49,0.0,3505640.92,0
355,CASH_OUT,70865.49,0.0,686459.69,0
692,CASH_OUT,50648.61,551.0,178017.35,0
398,PAYMENT,12175.27,20567.0,0.0,0
347,DEBIT,196.08,6050.0,390792.58,0
329,CASH_IN,166646.47,287759.41,438714.79,0
238,CASH_IN,73368.31,9615905.76,93494.24,0
187,CASH_OUT,308319.22,0.0,364714.69,0
371,TRANSFER,1328420.26,10222.0,121809.6,0
385,CASH_OUT,620512.76,620512.76,0.0,1
15,PAYMENT,4101.94,51260.09,0.0,0
586,CASH_OUT,10000000.0,10000000.0,0.0,1
347,TRANSFER,808088.69,291363.0,0.0,0
274,CASH_IN,117256.87,2127581.79,960386.57,0
406,PAYMENT,10127.71,0.0,0.0,0
208,PAYMENT,789.74,11660.0,0.0,0
21,CASH_OUT,72116.5,40809.0,1439355.35,0
202,DEBIT,1859.92,30770.0,232561.69,0
283,CASH_OUT,213889.72,314.0,231859.45,0
284,CASH_OUT,830803.43,830803.43,42598.43,1
310,CASH_OUT,1085637.56,1085637.56,0.0,1
205,TRANSFER,736525.74,583.0,917170.17,0
347,CASH_OUT,573807.28,487.0,164880.72,0
351,CASH_OUT,158698.13,114618.0,904767.75,0
307,TRANSFER,1072345.79,1072345.79,0.0,1
47,TRANSFER,1277850.63,0.0,3043471.81,0
208,CASH_IN,256627.48,84644.0,219207.87,0
351,CASH_OUT,158361.79,12643.0,26043.29,0
399,CASH_IN,58173.53,29124414.01,1057219.51,0
47,DEBIT,2156.02,0.0,1341864.89,0
129,PAYMENT,41385.27,0.0,0.0,0
576,CASH_OUT,511389.5,511389.5,0.0,1
10,PAYMENT,5775.8,0.0,0.0,0
163,TRANSFER,818934.54,0.0,1066779.34,0
234,TRANSFER,4775.67,0.0,3645828.51,0
120,DEBIT,4483.99,11086.0,849083.34,0
11,CASH_OUT,249008.84,585495.67,0.0,0
188,TRANSFER,58085.47,70459.0,0.0,0
137,CASH_IN,222489.82,30561.0,498050.95,0
370,CASH_OUT,433518.69,614.0,0.0,0
613,TRANSFER,393699.17,393699.17,0.0,1
352,CASH_IN,65668.0,752.0,1263509.67,0
9,CASH_IN,73048.84,8385977.21,1740126.08,0
305,TRANSFER,660941.54,4694.27,28385151.83,0
251,CASH_IN,1694.83,69908.0,52055.0,0
736,TRANSFER,53315.31,53315.31,0.0,1
95,TRANSFER,72722.45,12369.0,5909943.49,0
305,CASH_OUT,222717.43,2171.0,0.0,0
346,DEBIT,3390.79,10765.0,359812.6,0
308,PAYMENT,25.68,0.0,0.0,0
370,PAYMENT,2681.32,100259.0,0.0,0
15,TRANSFER,568907.87,5086.0,0.0,0
384,PAYMENT,1384.71,229389.0,0.0,0
349,CASH_IN,98594.68,1684632.67,410102.16,0
402,TRANSFER,577812.79,0.0,1071638.12,0
165,CASH_OUT,6162.01,11588.0,0.0,0
306,PAYMENT,10091.67,0.0,0.0,0
305,DEBIT,2430.86,0.0,92101.7,0
33,TRANSFER,1448630.38,1448630.38,0.0,1
156,PAYMENT,53456.09,0.0,0.0,0
334,CASH_IN,302237.19,2847140.9,795621.9,0
186,TRANSFER,116424.07,5006.0,605316.22,0
375,TRANSFER,5515990.69,0.0,9085020.79,0
423,TRANSFER,440096.7,7095.0,149372.93,0
40,CASH_OUT,219733.37,177673.0,2569237.7,0
36,CASH_OUT,314469.71,0.0,44599.71,0
496,TRANSFER,174725.11,174725.11,0.0,1
530,DEBIT,76.47,4093.0,2872229.59,0
43,DEBIT,513.55,51182.0,509001.63,0
15,DEBIT,2101.27,10495.0,2211451.24,0
256,PAYMENT,3179.92,61699.0,0.0,0
329,CASH_IN,116223.15,8094.0,569684.6,0
180,TRANSFER,909290.56,27753.67,5714970.29,0
18,CASH_OUT,250910.26,1068.0,195003.0,0
131,CASH_IN,42986.68,18187764.69,94958.17,0
19,PAYMENT,2941.21,20790.0,0.0,0
163,PAYMENT,3451.26,160904.0,0.0,0
355,TRANSFER,195976.29,0.0,603829.43,0
129,CASH_IN,67430.19,2058.0,0.0,0
145,CASH_OUT,66448.19,66448.19,5042513.19,1
353,TRANSFER,1938733.6,328398.0,0.0,0
349,CASH_IN,53954.85,3466717.29,55188.87,0
13,CASH_OUT,408079.24,20651.0,88437.35,0
272,TRANSFER,166972.46,166972.46,0.0,1
328,TRANSFER,975389.94,975389.94,0.0,1
239,CASH_IN,67124.62,2706060.63,4437812.22,0
317,CASH_OUT,1160652.82,1160652.82,249210.51,1
186,TRANSFER,1097608.33,92162.47,2030006.7,0
331,CASH_OUT,240547.24,90687.0,21878.12,0
460,CASH_OUT,217666.25,217666.25,92402.62,1
16,CASH_OUT,322090.67,269992.98,698465.94,0
349,CASH_IN,72055.49,6448763.17,123797.26,0
47,DEBIT,6499.61,198618.0,329382.18,0
141,CASH_IN,2675.55,19950.0,0.0,0
165,CASH_IN,256061.17,307815.0,0.0,0
186,DEBIT,314.78,0.0,55100.6,0
741,TRANSFER,10000000.0,25674547.89,0.0,1
300,PAYMENT,20301.52,0.0,0.0,0
592,CASH_IN,299457.05,104009.0,0.0,0
44,CASH_OUT,53919.26,0.0,376024.04,0
134,DEBIT,2182.52,19219.0,348257.96,0
276,CASH_IN,82477.44,51263.0,395628.96,0
331,CASH_OUT,166012.73,274395.0,615378.12,0
164,DEBIT,8639.68,0.0,17568.95,0
284,TRANSFER,557226.53,31854.27,610504.19,0
372,DEBIT,3669.83,21465.0,4906.47,0
35,TRANSFER,1553965.02,0.0,3731099.16,0
161,CASH_IN,138582.32,1806144.81,1748765.91,0
330,TRANSFER,163725.79,0.0,223902.72,0
349,PAYMENT,13036.56,151230.0,0.0,0
188,DEBIT,2400.26,65097.38,207263.12,0
258,TRANSFER,651278.65,104846.37,2977471.8,0
514,TRANSFER,2010325.71,14606.0,0.0,0
682,TRANSFER,368951.94,368951.94,0.0,1
163,TRANSFER,163294.35,163294.35,0.0,1
19,PAYMENT,25513.99,0.0,0.0,0
207,PAYMENT,14766.74,36653.0,0.0,0
552,CASH_IN,129672.2,7046933.45,1116753.97,0
462,TRANSFER,1433038.32,1433038.32,0.0,1
327,TRANSFER,113445.61,0.0,6670511.22,0
444,CASH_OUT,408864.84,408864.84,0.0,1
286,CASH_OUT,2674794.22,2674794.22,1380829.87,1
632,TRANSFER,52541.42,52541.42,0.0,1
330,TRANSFER,1798485.0,0.0,1911971.4,0
311,CASH_OUT,98050.29,98050.29,0.0,1
236,PAYMENT,3883.08,23229.0,0.0,0
13,CASH_OUT,48417.27,0.0,65606.93,0
42,TRANSFER,742357.28,0.0,1432733.7,0
335,PAYMENT,597.61,20055.0,0.0,0
173,TRANSFER,364333.03,364333.03,0.0,1
257,TRANSFER,450318.0,0.0,1000476.33,0
180,CASH_IN,193548.02,2853711.58,1412569.25,0
404,CASH_IN,324412.34,4100285.82,1487038.26,0
36,CASH_IN,306397.81,24358.0,0.0,0
232,TRANSFER,1191192.44,30988.0,189490.12,0
646,CASH_OUT,10000000.0,10000000.0,235170.07,1
377,CASH_OUT,359521.61,936.0,31281.44,0
226,TRANSFER,224977.21,0.0,318321.21,0
331,CASH_OUT,2144.55,0.0,2031314.73,0
251,TRANSFER,8276235.5,8276235.5,0.0,1
283,CASH_IN,79618.23,20023.0,134208.82,0
34,TRANSFER,40458.0,40458.0,0.0,1
38,TRANSFER,810571.92,406237.35,894061.37,0
699,TRANSFER,181545.14,181545.14,0.0,1
119,CASH_IN,280798.23,3439154.39,6003409.62,0
211,TRANSFER,177927.15,12161.0,6088209.61,0
376,CASH_IN,60010.23,3429586.87,2346164.08,0
234,TRANSFER,254269.94,0.0,4010972.4,0
235,TRANSFER,202838.18,272373.92,558355.08,0
213,PAYMENT,459.69,0.0,0.0,0
161,TRANSFER,30472.51,0.0,1485301.82,0
22,CASH_OUT,346704.55,346704.55,513994.79,1
491,CASH_OUT,449199.47,449199.47,224957.93,1
269,CASH_OUT,676882.33,676882.33,0.0,1
66,CASH_OUT,3444943.59,3444943.59,217174.65,1
169,CASH_OUT,310712.71,310712.71,0.0,1
298,CASH_IN,41949.54,16045126.36,266140.32,0
538,TRANSFER,1253358.42,1253358.42,0.0,1
162,CASH_OUT,2934820.94,2934820.94,123944.77,1
68,TRANSFER,2026529.56,2026529.56,0.0,1
524,CASH_IN,348922.75,6359250.74,3158910.7,0
276,TRANSFER,54827.31,0.0,297369.19,0
156,DEBIT,655.56,350846.39,131557.58,0
384,DEBIT,4140.88,45327.0,1500949.66,0
203,CASH_IN,467328.4,26943.0,215058.62,0
355,PAYMENT,21830.1,106.0,0.0,0
157,CASH_OUT,41254.62,0.0,3017736.83,0
528,CASH_OUT,11070.29,11070.29,341891.92,1
523,CASH_OUT,160186.79,160186.79,2428183.45,1
207,CASH_IN,217686.02,6281332.37,517369.87,0
307,PAYMENT,13379.05,156.0,0.0,0
314,CASH_OUT,59893.41,59893.41,2411666.65,1
274,DEBIT,5955.33,19135.0,1321507.18,0
373,PAYMENT,8078.26,20313.0,0.0,0
582,CASH_OUT,6106149.52,6106149.52,2003487.05,1
233,TRANSFER,597411.76,597411.76,0.0,1
731,TRANSFER,219934.26,219934.26,0.0,1
216,DEBIT,2178.79,10127.0,190576.84,0
431,TRANSFER,526071.46,526071.46,0.0,1
37,CASH_OUT,182073.28,0.0,643220.27,0
325,DEBIT,6504.11,16928.0,3220798.34,0
307,PAYMENT,4952.05,0.0,0.0,0
160,DEBIT,2107.86,198.0,105815.27,0
18,TRANSFER,17002.57,0.0,485699.89,0
33,CASH_OUT,154817.67,198843.61,359318.72,0
166,PAYMENT,402.8,31425.0,0.0,0
692,CASH_IN,125607.22,2119523.46,2953844.38,0
514,TRANSFER,1371022.63,0.0,5307012.05,0
12,CASH_OUT,279970.89,0.0,2694824.25,0
12,CASH_OUT,201642.28,16889.0,0.0,0
38,PAYMENT,5754.23,153236.15,0.0,0
215,DEBIT,1643.16,29992.0,1872061.83,0
612,TRANSFER,125216.91,125216.91,0.0,1
185,TRANSFER,568443.32,0.0,579417.42,0
207,TRANSFER,178678.47,345090.0,857549.42,0
138,CASH_OUT,58535.42,29333.0,1952455.63,0
17,DEBIT,3897.08,11092.0,296512.79,0
349,TRANSFER,453887.02,232918.0,2554190.54,0
137,PAYMENT,5883.8,130937.0,0.0,0
225,TRANSFER,520725.52,13486.0,0.0,0
144,TRANSFER,325732.34,325732.34,0.0,1
249,TRANSFER,3138.25,3138.25,0.0,1
657,TRANSFER,24853.41,24853.41,0.0,1
11,TRANSFER,301233.74,0.0,1185417.94,0
212,TRANSFER,136826.2,0.0,1427498.83,0
261,CASH_OUT,207374.66,37713.63,660327.33,0
133,DEBIT,292.87,55965.0,101664.0,0
34,CASH_IN,387684.43,8321124.42,878211.62,0
378,TRANSFER,1149279.64,0.0,2217569.37,0
605,CASH_OUT,504532.72,504532.72,0.0,1
551,CASH_OUT,3774777.76,3774777.76,597455.51,1
93,TRANSFER,144151.23,0.0,221858.81,0
133,CASH_OUT,123033.66,89379.0,1405412.84,0
441,TRANSFER,1043934.97,1043934.97,0.0,1
119,PAYMENT,1008.04,12344.0,0.0,0
139,CASH_OUT,388346.51,0.0,2368547.54,0
204,CASH_IN,128656.89,10870.0,506.45,0
331,CASH_IN,172254.74,9588741.39,752895.05,0
691,CASH_OUT,235990.01,1032.0,0.0,0
202,DEBIT,6717.37,44170.6,121608.64,0
184,PAYMENT,6185.11,360460.18,0.0,0
402,TRANSFER,621995.47,262431.0,0.0,0
